source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",Ya,1894,1896,B-non_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",Tuhan,1897,1902,I-non_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",",",1902,1903,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",”,1903,1904,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",pikirnya,1905,1913,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",ikirnya,1906,1913,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",",",1913,1914,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",“,1915,1916,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",alangkah,1916,1924,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",berat,1925,1930,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",pekerjaan,1931,1940,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",yang,1941,1945,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",kupilih,1946,1953,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,15,"“Ya Tuhan,” pikirnya, “alangkah berat pekerjaan yang kupilih!",!,1953,1954,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,16,Siang-malam habis di jalan.,Siang-malam,1955,1966,B-process,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,16,Siang-malam habis di jalan.,habis,1967,1972,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,16,Siang-malam habis di jalan.,di,1973,1975,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,16,Siang-malam habis di jalan.,jalan,1976,1981,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,16,Siang-malam habis di jalan.,.,1981,1982,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",Mengerjakan,1983,1994,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",bisnis,1995,2001,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",seperti,2002,2009,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",ini,2010,2013,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",jauh,2014,2018,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",lebih,2019,2024,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",berat,2025,2030,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",ketimbang,2031,2040,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",berbisnis,2041,2050,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",di,2051,2053,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",rumah,2054,2059,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",",",2059,2060,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",dan,2061,2064,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",masih,2065,2070,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",ada,2071,2074,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",siksaan,2075,2082,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",perjalanan,2083,2093,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",yang,2094,2098,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",membebani,2099,2108,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",",",2108,2109,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",khawatir,2110,2118,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",terhadap,2119,2127,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",jadwal,2128,2134,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",keret,2135,2140,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",api,2141,2144,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",",",2144,2145,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",makan,2146,2151,B-stative_event,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",yang,2152,2156,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",tidak,2157,2162,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",enak,2163,2167,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",dan,2168,2171,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",tidak,2172,2177,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",teratur,2178,2185,I-stative_event,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",",",2185,2186,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",menjalin,2187,2195,B-process,O,B-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",kontak,2196,2202,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",dengan,2203,2209,I-process,O,I-Direct thought,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,17,"Mengerjakan bisnis seperti ini jauh lebih berat ketimbang berbisnis di rumah, dan masih ada siksaan perjalanan yang membebani, khawatir terhadap jadwal keret api, makan yang tidak enak dan tidak teratur, menjalin kontak dengan orang baru sepanjang waktu sampai-sampai aku tak pernah bisa mengenal siapa pun dengan baik atau beramah-tamah dengan mereka.",orang,2210,2215,I-process,O,I-Direct thought,O
